150501 1821 4738
150502 1823 4744
150503 1826 4752
150504 1828 4757
150505 1830 4765
150506 1833 4769
150507 1835 4775
150509 1835 4780
150510 1835 4783
150512 1836 4787
150513 1839 4793
150514 1840 4803
150515 1842 4807
150516 1842 4812
150517 1845 4818
150518 1846 4824
150519 1847 4826
150520 1848 4831
150521 1850 4838
150522 1851 4845
150523 1851 4846
150525 1852 4856
150526 1854 4858
150527 1858 4863
150528 1861 4872
150529 1863 4880
150530 1866 4887
150601 1866 4892
150604 1866 4896
150605 1866 4899
150606 1867 4903
150608 1867 4908
150609 1867 4912
150611 1868 4915
150613 1868 4920
150614 1869 4924
150617 1871 4928
150620 1871 4932
150621 1871 4938
150623 1871 4942
150624 1874 4949
150625 1874 4952
150626 1874 4955
150627 1877 4963
150630 1877 4969
150702 1877 4974
150705 1877 4977
150708 1877 4981
150709 1877 4983
150711 1878 4988
150712 1878 4993
150715 1879 4997
150719 1880 5001
150720 1880 5004
150723 1880 5010
150724 1881 5013
150729 1883 5022
150731 1883 5029
150801 1887 5038
150802 1890 5046
150804 1890 5052
150806 1893 5059
150808 1896 5067
150810 1899 5073
150811 1902 5081
150814 1905 5090
150817 1906 5093
150818 1908 5099
150825 1908 5108
150827 1908 5116
150830 1908 5122
150901 1910 5130
150902 1911 5136
150905 1914 5144
150918 1914 5155
150921 1915 5158
150923 1916 5161
150929 1917 5166
151005 1917 5174
151012 1917 5178
151014 1917 5181
151020 1917 5187
151022 1917 5188
151028 1919 5193
151107 1922 5201
151118 1925 5211
151125 1926 5222
151205 1927 5230
151214 1931 5235
160110 1932 5246
160121 1932 5251
160122 1936 5260
160127 1936 5267
160128 1938 5274
160202 1938 5283
160213 1939 5297
160214 1939 5301
160215 1939 5311
160217 1941 5318
160222 1941 5328
160223 1941 5331
160319 1942 5341
160330 1943 5357
160412 1945 5371
160427 1950 5384
160429 1952 5395
160503 1954 5402
160508 1954 5413
160513 1955 5423
160528 1957 5431
160604 1957 5440
160614 1958 5451
160622 1960 5466
160628 1962 5476
160701 1964 5484
160716 1966 5494
160825 1967 5504
160921 1970 5519
160927 1973 5534
160928 1976 5544
161004 1980 5549
161006 1981 5561
161022 1983 5569
161030 1983 5572
161031 1983 5573
161101 1985 5583
161108 1986 5595
161113 1988 5606
161115 1988 5613
161127 1988 5623
161204 1992 5634
161210 1995 5644
161212 2001 5656
161229 2001 5668
170105 2002 5681
170130 2002 5683
170224 2004 5705
170302 2005 5715
170317 2005 5727
170429 2008 5734
170501 2008 5750
170504 2008 5752
170509 2008 5762
170521 2008 5770
170605 2011 5785
170608 2011 5789
170619 2013 5799
170731 2013 5800
170821 2014 5815
170823 2015 5825
170827 2016 5832
170905 2016 5838
170907 2017 5844
170909 2017 5845
170912 2020 5852
170920 2020 5857
170925 2020 5864
170928 2021 5868
171004 2022 5875
171012 2023 5885
171015 2023 5886
171128 2023 5896
171201 2023 5903
171205 2023 5910
171214 2023 5912
171227 2023 5918
180106 2023 5923
180113 2023 5931
180114 2023 5932
180130 2023 5942
180213 2023 5948
180224 2023 5949
180306 2023 5955
180315 2025 5964
180327 2025 5973
180408 2029 5985
180417 2029 5990
180501 2030 6001
180509 2032 6009
180510 2032 6014
180530 2033 6023
180609 2035 6031
180702 2035 6043
180717 2037 6053
180730 2037 6055
180731 2037 6057
180806 2037 6063
180808 2037 6067
180814 2038 6071
180818 2038 6075
180819 2039 6077
180823 2039 6078
180902 2039 6082
180909 2039 6089
180915 2041 6094
180922 2041 6099
180930 2041 6105
181017 2041 6106
181110 2043 6114
181111 2043 6116
181124 2046 6127
181208 2048 6137
181209 2048 6140
190103 2048 6141
190203 2051 6150
190509 2052 6160
190519 2052 6170
190521 2052 6177
190524 2056 6197
190604 2058 6205
190611 2060 6215
190617 2060 6226
190627 2063 6236
190701 2066 6242
190707 2067 6248
190710 2070 6254
190717 2070 6261
190719 2071 6265
190721 2071 6266
190722 2071 6270
190724 2075 6280
190730 2075 6285
190801 2075 6287
190803 2077 6292
190807 2077 6293
190811 2077 6305
190818 2079 6316
190824 2081 6326
190825 2081 6331
190828 2085 6340
190901 2086 6343
190902 2087 6347
190907 2089 6351
190914 2091 6359
190915 2094 6366
190921 2096 6374
190922 2098 6379
190928 2101 6389
191012 2101 6400
191023 2101 6407
200712 2102 6409
200726 2102 6410
201231 2109 6430
210101 2110 6433
210102 2112 6435
210109 2115 6442
210110 2115 6447
210116 2115 6454
210117 2116 6456
210123 2120 6469
210131 2120 6479
210206 2121 6488
210207 2121 6489
210214 2122 6498
210220 2122 6503
210227 2122 6508
210313 2122 6513
210328 2122 6513
